"site_code","site","site_type","organization","lat_dd","long_dd","year","date","time_start","time_end","n_nights","n_hours","proper_fishing_yn","subsample_yn","n_megalope","n_instar","megalope_hr","instar_hr"
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-07-12,"0.875","0.20833333333333334",2,46.6666666666667,"Y","N",50,10,1.07142857142857,0.214285714285714
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-07-15,"0.875","0.20833333333333334",2,46.6666666666667,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-07-17,"0.875","0.20833333333333334",2,46.6666666666667,"Y","N",60,10,1.28571428571429,0.214285714285714
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-07-19,"0.875","0.20833333333333334",2,46.6666666666667,"Y","N",4,0,0.0857142857142857,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-07-22,"0.875","0.20833333333333301",2,46.6666666666667,"Y","N",4,2,0.0857142857142857,0.0428571428571429
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-07-29,"0.875","0.20833333333333301",2,46.6666666666667,"Y","N",6,4,0.128571428571429,0.0857142857142857
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-07-31,"0.875","0.20833333333333301",2,46.6666666666667,"Y","N",128,1,2.74285714285714,0.0214285714285714
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-08-02,"0.875","0.20833333333333301",2,46.6666666666667,"Y","N",17,4,0.364285714285714,0.0857142857142857
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-08-05,"0.875","0.20833333333333301",2,46.6666666666667,"Y","N",1,1,0.0214285714285714,0.0214285714285714
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-08-07,"0.875","0.20833333333333301",2,46.6666666666667,"Y","N",6,0,0.128571428571429,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-08-09,"0.875","0.20833333333333301",0,0,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-08-12,"0.875","0.20833333333333301",0,0,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-08-14,"0.875","0.20833333333333301",2,46.6666666666667,"Y","N",11,0,0.235714285714286,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-08-16,"0.875","0.20833333333333301",2,46.6666666666667,"Y","N",5,0,0.107142857142857,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-08-19,"0.875","0.20833333333333301",2,46.6666666666667,"Y","N",1,1,0.0214285714285714,0.0214285714285714
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-08-26,"0.875","0.20833333333333301",2,46.6666666666667,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-08-28,"0.875","0.20833333333333301",2,46.6666666666667,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-08-30,"0.875","0.20833333333333301",2,46.6666666666667,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-09-02,"0.875","0.20833333333333301",2,46.6666666666667,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-09-06,"0.875","0.20833333333333301",2,46.6666666666667,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-09-09,"0.875","0.20833333333333301",0,0,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-09-11,"0.875","0.20833333333333301",0,0,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-09-13,"0.875","0.20833333333333301",2,46.6666666666667,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-09-16,"0.83333333333333337","0.25",0,0,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-09-18,"0.83333333333333337","0.25",2,46.8333333333333,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-09-20,"0.83333333333333337","0.25",2,46.8333333333333,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-09-23,"0.86805555555555547","0.25",2,46.7638888888889,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-09-25,"0.86805555555555547","0.25",2,46.7638888888889,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-09-27,"0.86805555555555547","0.25",2,46.7638888888889,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-10-04,"0.86805555555555547","0.25",2,46.7638888888889,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-10-07,"0.86805555555555547","0.25",2,46.7638888888889,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2019,2019-10-09,"0.86805555555555547","0.25",2,46.7638888888889,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-04-14,"0.83333333333333337","0.27083333333333331",NA,NA,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-04-16,"0.83333333333333337","0.27083333333333331",NA,NA,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-04-19,"0.83333333333333337","0.27083333333333331",NA,NA,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-04-21,"0.83333333333333337","0.27083333333333331",NA,NA,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-04-23,"0.83333333333333337","0.25",2,20,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-04-26,"0.83333333333333337","0.25",NA,NA,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-04-28,"0.85416666666666663","0.25",2,19,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-04-30,"0.85416666666666663","0.25",2,19,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-05-03,"0.85416666666666663","0.25",NA,NA,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-05-05,"0.85416666666666663","0.25",2,19,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-05-07,"0.85416666666666663","0.25",2,19,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-05-10,"0.85416666666666663","0.22916666666666666",NA,NA,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-05-12,"0.85416666666666663","0.22916666666666666",2,18,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-05-14,"0.85416666666666663","0.22916666666666666",2,18,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-05-17,"0.875","0.22916666666666666",NA,NA,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-05-19,"0.875","0.22916666666666666",2,17,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-05-21,"0.875","0.22916666666666666",2,17,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-05-24,"0.875","0.22222222222222221",3,25,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-05-26,"0.875","0.22222222222222221",2,16.6666666666667,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-05-28,"0.875","0.22222222222222221",2,16.6666666666667,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-05-31,"0.875","0.20833333333333334",3,24,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-06-02,"0.875","0.20833333333333334",2,16,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-06-04,"0.875","0.20833333333333334",2,16,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-06-07,"0.875","0.20833333333333334",NA,NA,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-06-09,"0.875","0.20833333333333334",2,16,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-06-11,"0.875","0.20833333333333334",2,16,"Y","N",1,0,0.0625,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-06-14,"0.875","0.20833333333333334",3,24,"Y","N",0,1,0,0.0416666666666667
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-06-16,"0.875","0.20833333333333334",2,16,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-06-18,"0.875","0.20833333333333334",2,16,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-06-21,"0.875","0.20833333333333334",3,24,"Y","N",150,0,6.25,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-06-23,"0.875","0.20833333333333334",2,16,"Y","N",800,2,50,0.125
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-06-25,"0.875","0.20833333333333334",2,16,"Y","N",376,30,23.5,1.875
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-06-28,"0.875","0.22916666666666666",3,25.5,"Y","N",698,33,27.3725490196078,1.29411764705882
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-06-30,"0.875","0.22916666666666666",2,17,"Y","N",1269,7,74.6470588235294,0.411764705882353
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-07-02,"0.875","0.22916666666666666",2,17,"Y","N",288,43,16.9411764705882,2.52941176470588
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-07-05,"0.875","0.22916666666666666",3,25.5,"Y","N",138,96,5.41176470588235,3.76470588235294
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-07-07,"0.875","0.22916666666666666",2,17,"Y","N",860,51,50.5882352941176,3
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-07-09,"0.875","0.22916666666666666",2,17,"Y","N",378,41,22.2352941176471,2.41176470588235
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-07-12,"0.875","0.22916666666666666",3,25.5,"Y","N",204,26,8,1.01960784313725
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-07-14,"0.875","0.22916666666666666",2,17,"Y","N",26,4,1.52941176470588,0.235294117647059
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-07-16,"0.875","0.22916666666666666",2,17,"Y","N",8,6,0.470588235294118,0.352941176470588
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-07-19,"0.875","0.22916666666666666",NA,NA,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-07-21,"0.875","0.22916666666666666",2,17,"Y","N",40,0,2.35294117647059,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-07-23,"0.875","0.22916666666666666",2,17,"Y","N",28,6,1.64705882352941,0.352941176470588
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-07-26,"0.875","0.22916666666666666",NA,NA,"N","N",6,3,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-07-28,"0.875","0.22916666666666666",2,17,"Y","N",1,0,0.0588235294117647,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-07-30,"0.875","0.22916666666666666",2,17,"Y","N",3,0,0.176470588235294,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-08-04,"0.85416666666666663","0.25",2,19,"Y","N",1,0,0.0526315789473684,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-08-06,"0.85416666666666663","0.25",2,19,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-08-09,"0.85416666666666663","0.25",NA,NA,"N","N",5,3,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-08-11,"0.85416666666666663","0.25",2,19,"Y","N",15,0,0.789473684210526,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-08-13,"0.85416666666666663","0.25",2,19,"Y","N",2,0,0.105263157894737,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-08-16,"0.8125","0.29166666666666669",NA,NA,"N","N",2,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-08-18,"0.8125","0.29166666666666669",2,23,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-08-20,"0.79166666666666663","0.29166666666666669",2,24,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-08-23,"0.79166666666666663","0.29166666666666669",NA,NA,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-08-27,"0.83333333333333337","0.27083333333333331",NA,NA,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-08-30,"0.83333333333333337","0.27083333333333331",NA,NA,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2021,2021-09-01,"0.83333333333333337","0.27083333333333331",NA,NA,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-04-27,"0.85416666666666663","0.25",2,19,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-04-29,"0.85416666666666663","0.25",2,19,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-05-02,"0.85416666666666663","0.25",3,28.5,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-05-04,"0.85416666666666663","0.25",2,19,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-05-06,"0.85416666666666663","0.25",2,19,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-05-09,"0.85416666666666663","0.22916666666666666",3,27,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-05-11,"0.85416666666666663","0.22916666666666666",2,18,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-05-27,"0.875","0.22916666666666666",2,17,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-06-01,"0.875","0.22916666666666666",2,17,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-06-03,"0.875","0.22916666666666666",2,17,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-06-06,"0.875","0.22916666666666666",3,25.5,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-06-08,"0.875","0.22916666666666666",2,17,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-06-10,"0.875","0.22916666666666666",2,17,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-06-13,"0.875","0.22916666666666666",3,25.5,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-06-15,"0.875","0.22916666666666666",2,17,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-06-17,"0.875","0.22916666666666666",2,17,"Y","N",1,0,0.0588235294117647,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-06-19,"0.875","0.22916666666666666",2,17,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-06-20,"0.875","0.22916666666666666",1,8.5,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-06-22,"0.875","0.22916666666666666",2,17,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-06-24,"0.875","0.22916666666666666",2,17,"Y","N",3,0,0.176470588235294,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-06-27,"0.875","0.22916666666666666",3,25.5,"Y","N",21,3,0.823529411764706,0.117647058823529
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-06-29,"0.875","0.22916666666666666",2,17,"Y","N",12,6,0.705882352941177,0.352941176470588
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-07-01,"0.875","0.22916666666666666",2,17,"Y","N",4,2,0.235294117647059,0.117647058823529
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-07-04,"0.875","0.22916666666666666",3,25.5,"N","N",0,9,0,0.352941176470588
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-07-06,"0.875","0.22916666666666666",2,17,"Y","N",1,2,0.0588235294117647,0.117647058823529
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-07-08,"0.875","0.22916666666666666",2,17,"Y","N",1,10,0.0588235294117647,0.588235294117647
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-07-11,"0.875","0.22916666666666666",3,25.5,"Y","N",4,1,0.156862745098039,0.0392156862745098
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-07-13,"0.875","0.22916666666666666",2,17,"Y","N",90,2,5.29411764705882,0.117647058823529
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-07-15,"0.875","0.22916666666666666",2,17,"Y","N",101,9,5.94117647058824,0.529411764705882
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-07-18,"0.875","0.22916666666666666",3,25.5,"Y","N",74,12,2.90196078431373,0.470588235294118
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-07-20,"0.875","0.22916666666666666",2,17,"Y","N",89,10,5.23529411764706,0.588235294117647
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-07-22,"0.875","0.22916666666666666",2,17,"Y","N",37,9,2.17647058823529,0.529411764705882
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-07-25,"0.875","0.22916666666666666",3,25.5,"Y","N",10,7,0.392156862745098,0.274509803921569
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-07-26,"0.875","0.22916666666666666",1,8.5,"Y","N",17,2,2,0.235294117647059
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-07-27,"0.875","0.22916666666666666",1,8.5,"Y","N",0,1,0,0.117647058823529
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-07-29,"0.875","0.22916666666666666",NA,NA,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-08-03,"0.85416666666666663","0.25",NA,NA,"N","N",0,0,NA,NA
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-08-05,"0.85416666666666663","0.25",2,19,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-08-08,"0.85416666666666663","0.25",3,28.5,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-08-10,"0.85416666666666663","0.25",2,19,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-08-12,"0.85416666666666663","0.25",2,19,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-08-15,"0.85416666666666663","0.25",3,28.5,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-08-17,"0.85416666666666663","0.25",2,19,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-08-19,"0.85416666666666663","0.25",2,19,"N","N",3,2,0.157894736842105,0.105263157894737
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-08-22,"0.85416666666666663","0.25",3,28.5,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-08-26,"0.83333333333333337","0.27083333333333331",4,42,"N","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-08-29,"0.83333333333333337","0.27083333333333331",3,31.5,"N","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-08-31,"0.83333333333333337","0.27083333333333331",2,21,"Y","N",0,0,0,0
"MCR","Clam Bay - Manchester Research Station","private dock","Puget Sound Restoration Fund",47.57377,-122.545308,2022,2022-09-22,"0.83333333333333337","0.27083333333333331",2,21,"N","N",0,0,0,0
"PTW","Pt Wilson","pier","Port Townsend Marine Science Center",48.13576,-122.760792,2020,2020-04-01,"0.8125","0.29166666666666669",1,11.5,"Y","N",0,0,0,0
"PTW","Pt Wilson","pier","Port Townsend Marine Science Center",48.13576,-122.760792,2020,2020-04-02,"0.8125","0.29166666666666669",1,11.5,"Y","N",0,0,0,0
